12:51,22.6818188754,43.2181816101,0.0330967741935,39.7333333333
13:1,22.7999992371,43.9000007629,0.0,44.9230769231
13:10,22.75,43.4208331108,0.0,41.4074074074
14:0,0.0,0.0,0.0,18.0
22:11,21.5416668256,43.625,0.376258064516,25.9393939394
22:31,21.703960532,43.7613864936,0.0,345.216666667
22:50,21.8573028264,43.4955056008,0.883161290323,385.868421053
23:10,21.9199996948,42.7225003242,0.00100496277916,392.096153846
